method,display_name,image_index,filename,image_path,tp,fp,fn,gt,pred,precision50,recall50,failure_score
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),4,00140_20260212_161655_f00001835_t000061.173s.jpg,.\data\combined_514\images\00140_20260212_161655_f00001835_t000061.173s.jpg,38,72,100,138,110,0.34545454545454546,0.2753623188405797,172
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),5,00223_20260212_161655_f00002878_t000095.943s.jpg,.\data\combined_514\images\00223_20260212_161655_f00002878_t000095.943s.jpg,51,59,59,110,110,0.4636363636363636,0.4636363636363636,118
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),6,00227_20260212_161655_f00002930_t000097.676s.jpg,.\data\combined_514\images\00227_20260212_161655_f00002930_t000097.676s.jpg,52,58,77,129,110,0.4727272727272727,0.40310077519379844,135
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),7,00246_20260212_161655_f00003255_t000108.511s.jpg,.\data\combined_514\images\00246_20260212_161655_f00003255_t000108.511s.jpg,33,77,45,78,110,0.3,0.4230769230769231,122
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),8,00257_20260212_161655_f00003374_t000112.478s.jpg,.\data\combined_514\images\00257_20260212_161655_f00003374_t000112.478s.jpg,41,69,76,117,110,0.37272727272727274,0.3504273504273504,145
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),9,00321_20260212_164110_f00000473_t000015.769s.jpg,.\data\combined_514\images\00321_20260212_164110_f00000473_t000015.769s.jpg,55,55,46,101,110,0.5,0.5445544554455446,101
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),10,00587_dji_fly_20260217_114201_0_f00000392_t000013.067s.jpg,.\data\combined_514\images\00587_dji_fly_20260217_114201_0_f00000392_t000013.067s.jpg,26,84,29,55,110,0.23636363636363636,0.4727272727272727,113
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),11,00611_dji_fly_20260217_114201_0_f00000658_t000021.933s.jpg,.\data\combined_514\images\00611_dji_fly_20260217_114201_0_f00000658_t000021.933s.jpg,38,72,112,150,110,0.34545454545454546,0.25333333333333335,184
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),12,00669_dji_fly_20260217_114521_0_f00000372_t000012.400s.jpg,.\data\combined_514\images\00669_dji_fly_20260217_114521_0_f00000372_t000012.400s.jpg,30,80,148,178,110,0.2727272727272727,0.16853932584269662,228
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),13,20260430_105347.jpg,.\data\combined_514\images\20260430_105347.jpg,25,40,26,51,65,0.38461538461538464,0.49019607843137253,66
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),14,20260430_105507.jpg,.\data\combined_514\images\20260430_105507.jpg,32,22,6,38,54,0.5925925925925926,0.8421052631578947,28
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),15,20260430_105529.jpg,.\data\combined_514\images\20260430_105529.jpg,19,36,4,23,55,0.34545454545454546,0.8260869565217391,40
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),16,20260430_105552.jpg,.\data\combined_514\images\20260430_105552.jpg,63,47,39,102,110,0.5727272727272728,0.6176470588235294,86
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),17,20260430_105607.jpg,.\data\combined_514\images\20260430_105607.jpg,22,23,11,33,45,0.4888888888888889,0.6666666666666666,34
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),18,20260430_105707.jpg,.\data\combined_514\images\20260430_105707.jpg,22,47,11,33,69,0.3188405797101449,0.6666666666666666,58
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),19,20260430_105805.jpg,.\data\combined_514\images\20260430_105805.jpg,16,46,2,18,62,0.25806451612903225,0.8888888888888888,48
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),20,20260430_105937.jpg,.\data\combined_514\images\20260430_105937.jpg,45,40,8,53,85,0.5294117647058824,0.8490566037735849,48
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),21,20260430_110121.jpg,.\data\combined_514\images\20260430_110121.jpg,20,28,9,29,48,0.4166666666666667,0.6896551724137931,37
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),22,20260430_110309.jpg,.\data\combined_514\images\20260430_110309.jpg,27,22,11,38,49,0.5510204081632653,0.7105263157894737,33
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),23,20260430_110337.jpg,.\data\combined_514\images\20260430_110337.jpg,15,10,7,22,25,0.6,0.6818181818181818,17
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),24,20260430_110428.jpg,.\data\combined_514\images\20260430_110428.jpg,11,16,11,22,27,0.4074074074074074,0.5,27
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),25,20260430_110502.jpg,.\data\combined_514\images\20260430_110502.jpg,14,19,2,16,33,0.42424242424242425,0.875,21
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),26,20260430_110635.jpg,.\data\combined_514\images\20260430_110635.jpg,24,43,6,30,67,0.3582089552238806,0.8,49
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),27,20260430_110647.jpg,.\data\combined_514\images\20260430_110647.jpg,44,46,16,60,90,0.4888888888888889,0.7333333333333333,62
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),28,20260430_110740.jpg,.\data\combined_514\images\20260430_110740.jpg,17,44,13,30,61,0.2786885245901639,0.5666666666666667,57
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),29,20260430_110757.jpg,.\data\combined_514\images\20260430_110757.jpg,15,19,6,21,34,0.4411764705882353,0.7142857142857143,25
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),30,20260430_110820.jpg,.\data\combined_514\images\20260430_110820.jpg,2,3,2,4,5,0.4,0.5,5
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),31,20260430_111052.jpg,.\data\combined_514\images\20260430_111052.jpg,8,21,3,11,29,0.27586206896551724,0.7272727272727273,24
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),32,20260430_111109.jpg,.\data\combined_514\images\20260430_111109.jpg,26,40,9,35,66,0.3939393939393939,0.7428571428571429,49
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),33,20260430_111122.jpg,.\data\combined_514\images\20260430_111122.jpg,28,53,6,34,81,0.345679012345679,0.8235294117647058,59
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),34,20260430_111129.jpg,.\data\combined_514\images\20260430_111129.jpg,41,55,15,56,96,0.4270833333333333,0.7321428571428571,70
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),35,20260430_111135.jpg,.\data\combined_514\images\20260430_111135.jpg,37,49,12,49,86,0.43023255813953487,0.7551020408163265,61
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),36,20260430_111203.jpg,.\data\combined_514\images\20260430_111203.jpg,8,14,2,10,22,0.36363636363636365,0.8,16
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),37,20260430_111251.jpg,.\data\combined_514\images\20260430_111251.jpg,18,48,6,24,66,0.2727272727272727,0.75,54
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),38,20260430_111306.jpg,.\data\combined_514\images\20260430_111306.jpg,40,44,13,53,84,0.47619047619047616,0.7547169811320755,57
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),39,20260430_111434.jpg,.\data\combined_514\images\20260430_111434.jpg,38,72,20,58,110,0.34545454545454546,0.6551724137931034,92
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),40,20260430_111507.jpg,.\data\combined_514\images\20260430_111507.jpg,39,54,6,45,93,0.41935483870967744,0.8666666666666667,60
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),41,20260430_111630.jpg,.\data\combined_514\images\20260430_111630.jpg,32,78,28,60,110,0.2909090909090909,0.5333333333333333,106
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),42,20260430_111919.jpg,.\data\combined_514\images\20260430_111919.jpg,3,6,0,3,9,0.3333333333333333,1.0,6
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),43,20260430_111941.jpg,.\data\combined_514\images\20260430_111941.jpg,3,9,2,5,12,0.25,0.6,11
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),44,20260430_111952.jpg,.\data\combined_514\images\20260430_111952.jpg,14,34,12,26,48,0.2916666666666667,0.5384615384615384,46
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),45,20260430_112049.jpg,.\data\combined_514\images\20260430_112049.jpg,22,52,2,24,74,0.2972972972972973,0.9166666666666666,54
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),46,20260430_112103.jpg,.\data\combined_514\images\20260430_112103.jpg,16,41,7,23,57,0.2807017543859649,0.6956521739130435,48
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),47,20260430_112241.jpg,.\data\combined_514\images\20260430_112241.jpg,19,28,21,40,47,0.40425531914893614,0.475,49
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),48,20260430_112314.jpg,.\data\combined_514\images\20260430_112314.jpg,48,62,13,61,110,0.43636363636363634,0.7868852459016393,75
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),49,20260430_112502.jpg,.\data\combined_514\images\20260430_112502.jpg,37,63,103,140,100,0.37,0.2642857142857143,166
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),50,20260430_112536.jpg,.\data\combined_514\images\20260430_112536.jpg,9,9,4,13,18,0.5,0.6923076923076923,13
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),51,20260430_113032.jpg,.\data\combined_514\images\20260430_113032.jpg,15,19,3,18,34,0.4411764705882353,0.8333333333333334,22
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),52,20260430_113107.jpg,.\data\combined_514\images\20260430_113107.jpg,25,36,12,37,61,0.4098360655737705,0.6756756756756757,48
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),53,20260430_113229.jpg,.\data\combined_514\images\20260430_113229.jpg,25,79,29,54,104,0.2403846153846154,0.46296296296296297,108
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),54,20260430_113251.jpg,.\data\combined_514\images\20260430_113251.jpg,7,26,6,13,33,0.21212121212121213,0.5384615384615384,32
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),55,20260430_113345.jpg,.\data\combined_514\images\20260430_113345.jpg,9,25,2,11,34,0.2647058823529412,0.8181818181818182,27
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),56,20260430_113507.jpg,.\data\combined_514\images\20260430_113507.jpg,11,11,5,16,22,0.5,0.6875,16
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),57,20260430_113627.jpg,.\data\combined_514\images\20260430_113627.jpg,34,43,11,45,77,0.44155844155844154,0.7555555555555555,54
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),58,20260430_113730.jpg,.\data\combined_514\images\20260430_113730.jpg,36,39,17,53,75,0.48,0.6792452830188679,56
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),59,20260430_113818.jpg,.\data\combined_514\images\20260430_113818.jpg,20,32,13,33,52,0.38461538461538464,0.6060606060606061,45
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),60,20260430_113824.jpg,.\data\combined_514\images\20260430_113824.jpg,24,41,16,40,65,0.36923076923076925,0.6,57
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),61,20260430_113919.jpg,.\data\combined_514\images\20260430_113919.jpg,49,61,43,92,110,0.44545454545454544,0.532608695652174,104
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),62,20260430_114008.jpg,.\data\combined_514\images\20260430_114008.jpg,21,34,14,35,55,0.38181818181818183,0.6,48
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),63,20260430_114051.jpg,.\data\combined_514\images\20260430_114051.jpg,20,28,6,26,48,0.4166666666666667,0.7692307692307693,34
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),64,20260430_114124.jpg,.\data\combined_514\images\20260430_114124.jpg,62,48,18,80,110,0.5636363636363636,0.775,66
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),65,20260430_114129.jpg,.\data\combined_514\images\20260430_114129.jpg,15,27,6,21,42,0.35714285714285715,0.7142857142857143,33
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),66,20260430_114341.jpg,.\data\combined_514\images\20260430_114341.jpg,28,40,6,34,68,0.4117647058823529,0.8235294117647058,46
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),67,20260430_114516.jpg,.\data\combined_514\images\20260430_114516.jpg,21,24,8,29,45,0.4666666666666667,0.7241379310344828,32
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),68,20260430_114527.jpg,.\data\combined_514\images\20260430_114527.jpg,13,29,10,23,42,0.30952380952380953,0.5652173913043478,39
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),69,20260430_114546.jpg,.\data\combined_514\images\20260430_114546.jpg,9,82,116,125,91,0.0989010989010989,0.072,198
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),70,20260430_114601.jpg,.\data\combined_514\images\20260430_114601.jpg,26,17,15,41,43,0.6046511627906976,0.6341463414634146,32
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),71,20260430_114650.jpg,.\data\combined_514\images\20260430_114650.jpg,12,17,7,19,29,0.41379310344827586,0.631578947368421,24
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),72,20260430_115015.jpg,.\data\combined_514\images\20260430_115015.jpg,10,9,2,12,19,0.5263157894736842,0.8333333333333334,11
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),73,20260430_115039.jpg,.\data\combined_514\images\20260430_115039.jpg,2,16,0,2,18,0.1111111111111111,1.0,16
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),74,20260430_115223.jpg,.\data\combined_514\images\20260430_115223.jpg,20,28,5,25,48,0.4166666666666667,0.8,33
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),75,20260430_115310.jpg,.\data\combined_514\images\20260430_115310.jpg,16,35,12,28,51,0.3137254901960784,0.5714285714285714,47
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),76,20260430_115351.jpg,.\data\combined_514\images\20260430_115351.jpg,14,24,4,18,38,0.3684210526315789,0.7777777777777778,28
berrymtl_teacher_aligned_det,BerryMTL-TeacherAlignedDet (ours),0,00007_20260212_161655_f00000198_t000006.601s.jpg,.\data\combined_514\images\00007_20260212_161655_f00000198_t000006.601s.jpg,41,69,41,82,110,0.37272727272727274,0.5,110
berrymtl_teacher_aligned_det,BerryMTL-TeacherAlignedDet (ours),1,00019_20260212_161655_f00000327_t000010.901s.jpg,.\data\combined_514\images\00019_20260212_161655_f00000327_t000010.901s.jpg,46,64,42,88,110,0.41818181818181815,0.5227272727272727,106
berrymtl_teacher_aligned_det,BerryMTL-TeacherAlignedDet (ours),2,00082_20260212_161655_f00001136_t000037.870s.jpg,.\data\combined_514\images\00082_20260212_161655_f00001136_t000037.870s.jpg,49,61,57,106,110,0.44545454545454544,0.46226415094339623,118
berrymtl_teacher_aligned_det,BerryMTL-TeacherAlignedDet (ours),3,00127_20260212_161655_f00001703_t000056.772s.jpg,.\data\combined_514\images\00127_20260212_161655_f00001703_t000056.772s.jpg,47,63,46,93,110,0.42727272727272725,0.5053763440860215,109
berrymtl_teacher_aligned_det,BerryMTL-TeacherAlignedDet (ours),4,00140_20260212_161655_f00001835_t000061.173s.jpg,.\data\combined_514\images\00140_20260212_161655_f00001835_t000061.173s.jpg,43,67,95,138,110,0.39090909090909093,0.3115942028985507,162
berrymtl_teacher_aligned_det,BerryMTL-TeacherAlignedDet (ours),5,00223_20260212_161655_f00002878_t000095.943s.jpg,.\data\combined_514\images\00223_20260212_161655_f00002878_t000095.943s.jpg,49,61,61,110,110,0.44545454545454544,0.44545454545454544,122
berrymtl_teacher_aligned_det,BerryMTL-TeacherAlignedDet (ours),6,00227_20260212_161655_f00002930_t000097.676s.jpg,.\data\combined_514\images\00227_20260212_161655_f00002930_t000097.676s.jpg,52,58,77,129,110,0.4727272727272727,0.40310077519379844,135
berrymtl_teacher_aligned_det,BerryMTL-TeacherAlignedDet (ours),7,00246_20260212_161655_f00003255_t000108.511s.jpg,.\data\combined_514\images\00246_20260212_161655_f00003255_t000108.511s.jpg,34,76,44,78,110,0.3090909090909091,0.4358974358974359,120
berrymtl_teacher_aligned_det,BerryMTL-TeacherAlignedDet (ours),8,00257_20260212_161655_f00003374_t000112.478s.jpg,.\data\combined_514\images\00257_20260212_161655_f00003374_t000112.478s.jpg,51,59,66,117,110,0.4636363636363636,0.4358974358974359,125
berrymtl_teacher_aligned_det,BerryMTL-TeacherAlignedDet (ours),9,00321_20260212_164110_f00000473_t000015.769s.jpg,.\data\combined_514\images\00321_20260212_164110_f00000473_t000015.769s.jpg,59,51,42,101,110,0.5363636363636364,0.5841584158415841,93
berrymtl_teacher_aligned_det,BerryMTL-TeacherAlignedDet (ours),10,00587_dji_fly_20260217_114201_0_f00000392_t000013.067s.jpg,.\data\combined_514\images\00587_dji_fly_20260217_114201_0_f00000392_t000013.067s.jpg,27,83,28,55,110,0.24545454545454545,0.4909090909090909,111
berrymtl_teacher_aligned_det,BerryMTL-TeacherAlignedDet (ours),11,00611_dji_fly_20260217_114201_0_f00000658_t000021.933s.jpg,.\data\combined_514\images\00611_dji_fly_20260217_114201_0_f00000658_t000021.933s.jpg,37,73,113,150,110,0.33636363636363636,0.24666666666666667,186
berrymtl_teacher_aligned_det,BerryMTL-TeacherAlignedDet (ours),12,00669_dji_fly_20260217_114521_0_f00000372_t000012.400s.jpg,.\data\combined_514\images\00669_dji_fly_20260217_114521_0_f00000372_t000012.400s.jpg,30,80,148,178,110,0.2727272727272727,0.16853932584269662,228
berrymtl_teacher_aligned_det,BerryMTL-TeacherAlignedDet (ours),13,20260430_105347.jpg,.\data\combined_514\images\20260430_105347.jpg,20,38,31,51,58,0.3448275862068966,0.39215686274509803,69
berrymtl_teacher_aligned_det,BerryMTL-TeacherAlignedDet (ours),14,20260430_105507.jpg,.\data\combined_514\images\20260430_105507.jpg,32,23,6,38,55,0.5818181818181818,0.8421052631578947,29
berrymtl_teacher_aligned_det,BerryMTL-TeacherAlignedDet (ours),15,20260430_105529.jpg,.\data\combined_514\images\20260430_105529.jpg,18,35,5,23,53,0.33962264150943394,0.782608695652174,40
